"","parcela","especie","n"
"7340","39","Ocotea.cernua",1
"7341","39","Ocotea.oblonga",1
"7342","39","Ocotea.puberula",0
"7343","39","Ocotea.whitei",0
"7344","39","Oenocarpus.mapora",4
"7345","39","Ormosia.amazonica",0
"7346","39","Ormosia.coccinea",1
"7347","39","Ormosia.macrocalyx",0
"7348","39","Pachira.quinata",0
"7349","39","Pachira.sessilis",0
"7350","39","Perebea.xanthochyma",0
"7351","39","Cinnamomum.triplinerve",0
"7352","39","Picramnia.latifolia",0
"7353","39","Piper.reticulatum",0
"7354","39","Platymiscium.pinnatum",0
"7355","39","Platypodium.elegans",0
"7356","39","Posoqueria.latifolia",0
"7357","39","Poulsenia.armata",1
"7358","39","Pourouma.bicolor",0
"7359","39","Pouteria.fossicola",0
"7360","39","Pouteria.reticulata",4
"7361","39","Pouteria.stipitata",0
"7362","39","Prioria.copaifera",6
"7363","39","Protium.costaricense",3
"7364","39","Protium.panamense",1
"7365","39","Protium.tenuifolium",10
"7366","39","Pseudobombax.septenatum",0
"7367","39","Psidium.friedrichsthalianum",0
"7368","39","Psychotria.grandis",0
"7369","39","Pterocarpus.rohrii",2
"7370","39","Quararibea.asterolepis",20
"7371","39","Quassia.amara",0
"7372","39","Randia.armata",5
"7373","39","Sapium.broadleaf",0
"7374","39","Sapium.glandulosum",0
"7375","39","Schizolobium.parahyba",0
"7376","39","Senna.dariensis",0
"7377","39","Simarouba.amara",1
"7378","39","Siparuna.guianensis",0
"7379","39","Siparuna.pauciflora",0
"7380","39","Sloanea.terniflora",1
"7381","39","Socratea.exorrhiza",0
"7382","39","Solanum.hayesii",0
"7383","39","Sorocea.affinis",0
"7384","39","Spachea.membranacea",0
"7385","39","Spondias.mombin",0
"7386","39","Spondias.radlkoferi",1
"7387","39","Sterculia.apetala",0
"7388","39","Swartzia.simplex.var.grandiflora",5
"7389","39","Swartzia.simplex.continentalis",3
"7390","39","Symphonia.globulifera",1
"7391","39","Handroanthus.guayacan",0
"7392","39","Tabebuia.rosea",4
"7393","39","Tabernaemontana.arborea",3
"7394","39","Tachigali.versicolor",2
"7395","39","Talisia.nervosa",0
"7396","39","Talisia.princeps",0
"7397","39","Terminalia.amazonia",0
"7398","39","Terminalia.oblonga",0
"7399","39","Tetragastris.panamensis",2
"7400","39","Tetrathylacium.johansenii",0
"7401","39","Theobroma.cacao",0
"7402","39","Thevetia.ahouai",0
"7403","39","Tocoyena.pittieri",0
"7404","39","Trattinnickia.aspera",0
"7405","39","Trema.micrantha",3
"7406","39","Trichanthera.gigantea",0
"7407","39","Trichilia.pallida",0
"7408","39","Trichilia.tuberculata",79
"7409","39","Trichospermum.galeottii",0
"7410","39","Triplaris.cumingiana",4
"7411","39","Trophis.caucana",0
"7412","39","Trophis.racemosa",0
"7413","39","Turpinia.occidentalis",2
"7414","39","Unonopsis.pittieri",0
"7415","39","Virola.multiflora",0
"7416","39","Virola.sebifera",7
"7417","39","Virola.surinamensis",2
"7418","39","Vismia.baccifera",0
"7419","39","Vochysia.ferruginea",0
"7420","39","Xylopia.macrantha",0
"7421","39","Zanthoxylum.ekmanii",1
"7422","39","Zanthoxylum.juniperinum",1
"7423","39","Zanthoxylum.panamense",1
"7424","39","Zanthoxylum.setulosum",0
"7425","39","Zuelania.guidonia",0
"7426","4","Abarema.macradenia",0
"7427","4","Vachellia.melanoceras",0
"7428","4","Acalypha.diversifolia",0
"7429","4","Acalypha.macrostachya",0
"7430","4","Adelia.triloba",3
"7431","4","Aegiphila.panamensis",0
"7432","4","Alchornea.costaricensis",18
"7433","4","Alchornea.latifolia",0
"7434","4","Alibertia.edulis",0
"7435","4","Allophylus.psilospermus",0
"7436","4","Alseis.blackiana",23
"7437","4","Amaioua.corymbosa",0
"7438","4","Anacardium.excelsum",0
"7439","4","Andira.inermis",0
"7440","4","Annona.spraguei",0
"7441","4","Apeiba.glabra",3
"7442","4","Apeiba.tibourbou",1
"7443","4","Aspidosperma.desmanthum",1
"7444","4","Astrocaryum.standleyanum",5
"7445","4","Astronium.graveolens",3
"7446","4","Attalea.butyracea",0
"7447","4","Banara.guianensis",0
"7448","4","Beilschmiedia.pendula",5
"7449","4","Brosimum.alicastrum",3
"7450","4","Brosimum.guianense",0
"7451","4","Calophyllum.longifolium",2
"7452","4","Casearia.aculeata",0
"7453","4","Casearia.arborea",2
"7454","4","Casearia.commersoniana",0
"7455","4","Casearia.guianensis",0
"7456","4","Casearia.sylvestris",0
"7457","4","Cassipourea.guianensis",1
"7458","4","Cavanillesia.platanifolia",0
"7459","4","Cecropia.insignis",17
"7460","4","Cecropia.obtusifolia",0
"7461","4","Cedrela.odorata",0
"7462","4","Ceiba.pentandra",0
"7463","4","Celtis.schippii",2
"7464","4","Cespedesia.spathulata",0
"7465","4","Chamguava.schippii",0
"7466","4","Chimarrhis.parviflora",0
"7467","4","Maclura.tinctoria",0
"7468","4","Chrysochlamys.eclipes",0
"7469","4","Chrysophyllum.argenteum",2
"7470","4","Chrysophyllum.cainito",0
"7471","4","Coccoloba.coronata",1
"7472","4","Coccoloba.manzinellensis",0
"7473","4","Colubrina.glandulosa",0
"7474","4","Cordia.alliodora",7
"7475","4","Cordia.bicolor",23
"7476","4","Cordia.lasiocalyx",11
"7477","4","Coussarea.curvigemma",1
"7478","4","Croton.billbergianus",11
"7479","4","Cupania.cinerea",0
"7480","4","Cupania.latifolia",1
"7481","4","Cupania.rufescens",0
"7482","4","Cupania.seemannii",0
"7483","4","Dendropanax.arboreus",0
"7484","4","Desmopsis.panamensis",0
"7485","4","Diospyros.artanthifolia",1
"7486","4","Dipteryx.oleifera",0
"7487","4","Drypetes.standleyi",0
"7488","4","Elaeis.oleifera",0
"7489","4","Enterolobium.schomburgkii",0
"7490","4","Erythrina.costaricensis",0
"7491","4","Erythroxylum.macrophyllum",0
"7492","4","Eugenia.florida",7
"7493","4","Eugenia.galalonensis",0
"7494","4","Eugenia.nesiotica",0
"7495","4","Eugenia.oerstediana",1
"7496","4","Faramea.occidentalis",39
"7497","4","Ficus.colubrinae",0
"7498","4","Ficus.costaricana",0
"7499","4","Ficus.insipida",0
"7500","4","Ficus.maxima",0
"7501","4","Ficus.obtusifolia",0
"7502","4","Ficus.popenoei",0
"7503","4","Ficus.tonduzii",2
"7504","4","Ficus.trigonata",0
"7505","4","Ficus.yoponensis",0
"7506","4","Garcinia.intermedia",3
"7507","4","Garcinia.madruno",0
"7508","4","Genipa.americana",0
"7509","4","Guapira.myrtiflora",1
"7510","4","Guarea.fuzzy",1
"7511","4","Guarea.grandifolia",0
"7512","4","Guarea.guidonia",5
"7513","4","Guatteria.dumetorum",3
"7514","4","Guazuma.ulmifolia",1
"7515","4","Guettarda.foliacea",2
"7516","4","Gustavia.superba",1
"7517","4","Hampea.appendiculata",0
"7518","4","Hasseltia.floribunda",11
"7519","4","Heisteria.acuminata",0
"7520","4","Heisteria.concinna",6
"7521","4","Hirtella.americana",0
"7522","4","Hirtella.triandra",4
"7523","4","Hura.crepitans",0
"7524","4","Hieronyma.alchorneoides",0
"7525","4","Inga.acuminata",0
"7526","4","Inga.cocleensis",6
"7527","4","Inga.goldmanii",0
"7528","4","Inga.laurina",0
"7529","4","Inga.semialata",4
"7530","4","Inga.nobilis",3
"7531","4","Inga.oerstediana",0
"7532","4","Inga.pezizifera",0
"7533","4","Inga.punctata",0
"7534","4","Inga.ruiziana",0
"7535","4","Inga.sapindoides",2
"7536","4","Inga.spectabilis",1
"7537","4","Inga.umbellifera",1
"7538","4","Jacaranda.copaia",2
"7539","4","Lacistema.aggregatum",1
"7540","4","Lacmellea.panamensis",2
"7541","4","Laetia.procera",0
"7542","4","Laetia.thamnia",0
"7543","4","Lafoensia.punicifolia",0
"7544","4","Licania.hypoleuca",0
"7545","4","Licania.platypus",0
"7546","4","Lindackeria.laurina",0
"7547","4","Lonchocarpus.heptaphyllus",9
"7548","4","Luehea.seemannii",0
"7549","4","Macrocnemum.roseum",0
"7550","4","Maquira.guianensis.costaricana",7
"7551","4","Margaritaria.nobilis",0
"7552","4","Marila.laxiflora",0
"7553","4","Maytenus.schippii",1
"7554","4","Miconia.affinis",1
"7555","4","Miconia.argentea",0
"7556","4","Miconia.elata",0
"7557","4","Miconia.hondurensis",0
"7558","4","Mosannona.garwoodii",0
"7559","4","Myrcia.gatunensis",0
"7560","4","Myrospermum.frutescens",0
"7561","4","Nectandra.cissiflora",2
"7562","4","Nectandra.lineata",0
"7563","4","Nectandra.purpurea",0
"7564","4","Ochroma.pyramidale",0
"7565","4","Ocotea.cernua",1
"7566","4","Ocotea.oblonga",2
"7567","4","Ocotea.puberula",2
"7568","4","Ocotea.whitei",3
"7569","4","Oenocarpus.mapora",23
"7570","4","Ormosia.amazonica",0
"7571","4","Ormosia.coccinea",0
"7572","4","Ormosia.macrocalyx",0
"7573","4","Pachira.quinata",0
"7574","4","Pachira.sessilis",0
"7575","4","Perebea.xanthochyma",0
"7576","4","Cinnamomum.triplinerve",0
"7577","4","Picramnia.latifolia",0
"7578","4","Piper.reticulatum",0
"7579","4","Platymiscium.pinnatum",1
"7580","4","Platypodium.elegans",0
"7581","4","Posoqueria.latifolia",0
"7582","4","Poulsenia.armata",15
"7583","4","Pourouma.bicolor",0
"7584","4","Pouteria.fossicola",0
"7585","4","Pouteria.reticulata",6
"7586","4","Pouteria.stipitata",0
"7587","4","Prioria.copaifera",5
"7588","4","Protium.costaricense",3
"7589","4","Protium.panamense",3
"7590","4","Protium.tenuifolium",9
"7591","4","Pseudobombax.septenatum",0
"7592","4","Psidium.friedrichsthalianum",0
"7593","4","Psychotria.grandis",0
"7594","4","Pterocarpus.rohrii",2
"7595","4","Quararibea.asterolepis",14
"7596","4","Quassia.amara",0
"7597","4","Randia.armata",4
"7598","4","Sapium.broadleaf",0
"7599","4","Sapium.glandulosum",0
"7600","4","Schizolobium.parahyba",0
"7601","4","Senna.dariensis",0
"7602","4","Simarouba.amara",8
"7603","4","Siparuna.guianensis",2
"7604","4","Siparuna.pauciflora",0
"7605","4","Sloanea.terniflora",2
"7606","4","Socratea.exorrhiza",9
"7607","4","Solanum.hayesii",0
"7608","4","Sorocea.affinis",1
"7609","4","Spachea.membranacea",0
"7610","4","Spondias.mombin",1
"7611","4","Spondias.radlkoferi",3
"7612","4","Sterculia.apetala",0
"7613","4","Swartzia.simplex.var.grandiflora",1
"7614","4","Swartzia.simplex.continentalis",2
"7615","4","Symphonia.globulifera",1
"7616","4","Handroanthus.guayacan",0
"7617","4","Tabebuia.rosea",2
"7618","4","Tabernaemontana.arborea",10
"7619","4","Tachigali.versicolor",3
"7620","4","Talisia.nervosa",0
"7621","4","Talisia.princeps",0
"7622","4","Terminalia.amazonia",0
"7623","4","Terminalia.oblonga",0
"7624","4","Tetragastris.panamensis",10
"7625","4","Tetrathylacium.johansenii",0
"7626","4","Theobroma.cacao",0
"7627","4","Thevetia.ahouai",0
"7628","4","Tocoyena.pittieri",0
"7629","4","Trattinnickia.aspera",0
"7630","4","Trema.micrantha",2
"7631","4","Trichanthera.gigantea",0
"7632","4","Trichilia.pallida",1
"7633","4","Trichilia.tuberculata",35
"7634","4","Trichospermum.galeottii",0
"7635","4","Triplaris.cumingiana",0
"7636","4","Trophis.caucana",0
"7637","4","Trophis.racemosa",1
"7638","4","Turpinia.occidentalis",4
"7639","4","Unonopsis.pittieri",3
"7640","4","Virola.multiflora",0
"7641","4","Virola.sebifera",16
"7642","4","Virola.surinamensis",2
"7643","4","Vismia.baccifera",0
"7644","4","Vochysia.ferruginea",0
"7645","4","Xylopia.macrantha",0
"7646","4","Zanthoxylum.ekmanii",13
"7647","4","Zanthoxylum.juniperinum",1
"7648","4","Zanthoxylum.panamense",5
"7649","4","Zanthoxylum.setulosum",0
"7650","4","Zuelania.guidonia",1
"7651","40","Abarema.macradenia",0
"7652","40","Vachellia.melanoceras",0
"7653","40","Acalypha.diversifolia",1
"7654","40","Acalypha.macrostachya",0
"7655","40","Adelia.triloba",7
"7656","40","Aegiphila.panamensis",0
"7657","40","Alchornea.costaricensis",3
"7658","40","Alchornea.latifolia",0
"7659","40","Alibertia.edulis",0
"7660","40","Allophylus.psilospermus",1
"7661","40","Alseis.blackiana",65
"7662","40","Amaioua.corymbosa",0
"7663","40","Anacardium.excelsum",2
"7664","40","Andira.inermis",0
"7665","40","Annona.spraguei",0
"7666","40","Apeiba.glabra",7
"7667","40","Apeiba.tibourbou",0
"7668","40","Aspidosperma.desmanthum",3
"7669","40","Astrocaryum.standleyanum",3
"7670","40","Astronium.graveolens",1
"7671","40","Attalea.butyracea",0
"7672","40","Banara.guianensis",0
"7673","40","Beilschmiedia.pendula",5
"7674","40","Brosimum.alicastrum",5
"7675","40","Brosimum.guianense",0
"7676","40","Calophyllum.longifolium",1
"7677","40","Casearia.aculeata",1
"7678","40","Casearia.arborea",4
"7679","40","Casearia.commersoniana",0
"7680","40","Casearia.guianensis",0
"7681","40","Casearia.sylvestris",2
"7682","40","Cassipourea.guianensis",0
"7683","40","Cavanillesia.platanifolia",1
"7684","40","Cecropia.insignis",2
"7685","40","Cecropia.obtusifolia",0
"7686","40","Cedrela.odorata",0
"7687","40","Ceiba.pentandra",0
"7688","40","Celtis.schippii",0
"7689","40","Cespedesia.spathulata",0
"7690","40","Chamguava.schippii",0
"7691","40","Chimarrhis.parviflora",0
"7692","40","Maclura.tinctoria",0
"7693","40","Chrysochlamys.eclipes",0
"7694","40","Chrysophyllum.argenteum",0
"7695","40","Chrysophyllum.cainito",1
"7696","40","Coccoloba.coronata",0
"7697","40","Coccoloba.manzinellensis",0
"7698","40","Colubrina.glandulosa",0
"7699","40","Cordia.alliodora",0
"7700","40","Cordia.bicolor",2
"7701","40","Cordia.lasiocalyx",3
"7702","40","Coussarea.curvigemma",0
"7703","40","Croton.billbergianus",1
"7704","40","Cupania.cinerea",0
"7705","40","Cupania.latifolia",0
"7706","40","Cupania.rufescens",0
"7707","40","Cupania.seemannii",0
"7708","40","Dendropanax.arboreus",1
"7709","40","Desmopsis.panamensis",0
"7710","40","Diospyros.artanthifolia",0
"7711","40","Dipteryx.oleifera",0
"7712","40","Drypetes.standleyi",0
"7713","40","Elaeis.oleifera",0
"7714","40","Enterolobium.schomburgkii",0
"7715","40","Erythrina.costaricensis",0
"7716","40","Erythroxylum.macrophyllum",0
"7717","40","Eugenia.florida",1
"7718","40","Eugenia.galalonensis",2
"7719","40","Eugenia.nesiotica",2
"7720","40","Eugenia.oerstediana",3
"7721","40","Faramea.occidentalis",41
"7722","40","Ficus.colubrinae",0
"7723","40","Ficus.costaricana",0
"7724","40","Ficus.insipida",1
"7725","40","Ficus.maxima",0
"7726","40","Ficus.obtusifolia",0
"7727","40","Ficus.popenoei",0
"7728","40","Ficus.tonduzii",0
"7729","40","Ficus.trigonata",0
"7730","40","Ficus.yoponensis",0
"7731","40","Garcinia.intermedia",6
"7732","40","Garcinia.madruno",0
"7733","40","Genipa.americana",0
"7734","40","Guapira.myrtiflora",4
"7735","40","Guarea.fuzzy",2
"7736","40","Guarea.grandifolia",0
"7737","40","Guarea.guidonia",6
"7738","40","Guatteria.dumetorum",4
"7739","40","Guazuma.ulmifolia",0
"7740","40","Guettarda.foliacea",3
"7741","40","Gustavia.superba",63
"7742","40","Hampea.appendiculata",1
"7743","40","Hasseltia.floribunda",3
"7744","40","Heisteria.acuminata",0
"7745","40","Heisteria.concinna",3
"7746","40","Hirtella.americana",0
"7747","40","Hirtella.triandra",7
"7748","40","Hura.crepitans",3
"7749","40","Hieronyma.alchorneoides",1
"7750","40","Inga.acuminata",0
"7751","40","Inga.cocleensis",0
"7752","40","Inga.goldmanii",1
"7753","40","Inga.laurina",0
"7754","40","Inga.semialata",7
"7755","40","Inga.nobilis",1
"7756","40","Inga.oerstediana",0
"7757","40","Inga.pezizifera",3
"7758","40","Inga.punctata",0
"7759","40","Inga.ruiziana",0
"7760","40","Inga.sapindoides",1
"7761","40","Inga.spectabilis",0
"7762","40","Inga.umbellifera",0
"7763","40","Jacaranda.copaia",1
"7764","40","Lacistema.aggregatum",0
"7765","40","Lacmellea.panamensis",1
"7766","40","Laetia.procera",0
"7767","40","Laetia.thamnia",0
"7768","40","Lafoensia.punicifolia",0
"7769","40","Licania.hypoleuca",0
"7770","40","Licania.platypus",0
"7771","40","Lindackeria.laurina",0
"7772","40","Lonchocarpus.heptaphyllus",3
"7773","40","Luehea.seemannii",1
"7774","40","Macrocnemum.roseum",4
"7775","40","Maquira.guianensis.costaricana",0
"7776","40","Margaritaria.nobilis",0
"7777","40","Marila.laxiflora",0
"7778","40","Maytenus.schippii",0
"7779","40","Miconia.affinis",0
"7780","40","Miconia.argentea",0
"7781","40","Miconia.elata",0
"7782","40","Miconia.hondurensis",0
"7783","40","Mosannona.garwoodii",0
"7784","40","Myrcia.gatunensis",0
"7785","40","Myrospermum.frutescens",0
"7786","40","Nectandra.cissiflora",0
"7787","40","Nectandra.lineata",0
"7788","40","Nectandra.purpurea",0
"7789","40","Ochroma.pyramidale",0
"7790","40","Ocotea.cernua",0
"7791","40","Ocotea.oblonga",1
"7792","40","Ocotea.puberula",0
"7793","40","Ocotea.whitei",0
"7794","40","Oenocarpus.mapora",2
"7795","40","Ormosia.amazonica",0
"7796","40","Ormosia.coccinea",0
"7797","40","Ormosia.macrocalyx",0
"7798","40","Pachira.quinata",0
"7799","40","Pachira.sessilis",0
"7800","40","Perebea.xanthochyma",0
"7801","40","Cinnamomum.triplinerve",0
"7802","40","Picramnia.latifolia",0
"7803","40","Piper.reticulatum",0
"7804","40","Platymiscium.pinnatum",0
"7805","40","Platypodium.elegans",2
"7806","40","Posoqueria.latifolia",0
"7807","40","Poulsenia.armata",2
"7808","40","Pourouma.bicolor",0
"7809","40","Pouteria.fossicola",0
"7810","40","Pouteria.reticulata",5
"7811","40","Pouteria.stipitata",0
"7812","40","Prioria.copaifera",1
"7813","40","Protium.costaricense",2
"7814","40","Protium.panamense",0
"7815","40","Protium.tenuifolium",7
"7816","40","Pseudobombax.septenatum",0
"7817","40","Psidium.friedrichsthalianum",0
"7818","40","Psychotria.grandis",0
"7819","40","Pterocarpus.rohrii",0
"7820","40","Quararibea.asterolepis",22
"7821","40","Quassia.amara",0
"7822","40","Randia.armata",7
"7823","40","Sapium.broadleaf",0
"7824","40","Sapium.glandulosum",0
"7825","40","Schizolobium.parahyba",0
"7826","40","Senna.dariensis",0
"7827","40","Simarouba.amara",4
"7828","40","Siparuna.guianensis",0
"7829","40","Siparuna.pauciflora",1
"7830","40","Sloanea.terniflora",1
"7831","40","Socratea.exorrhiza",0
"7832","40","Solanum.hayesii",0
"7833","40","Sorocea.affinis",0
"7834","40","Spachea.membranacea",0
"7835","40","Spondias.mombin",0
"7836","40","Spondias.radlkoferi",2
"7837","40","Sterculia.apetala",0
"7838","40","Swartzia.simplex.var.grandiflora",1
"7839","40","Swartzia.simplex.continentalis",3
"7840","40","Symphonia.globulifera",0
"7841","40","Handroanthus.guayacan",0
"7842","40","Tabebuia.rosea",2
"7843","40","Tabernaemontana.arborea",2
"7844","40","Tachigali.versicolor",0
"7845","40","Talisia.nervosa",0
"7846","40","Talisia.princeps",0
"7847","40","Terminalia.amazonia",1
"7848","40","Terminalia.oblonga",0
"7849","40","Tetragastris.panamensis",1
"7850","40","Tetrathylacium.johansenii",0
"7851","40","Theobroma.cacao",0
"7852","40","Thevetia.ahouai",0
"7853","40","Tocoyena.pittieri",0
"7854","40","Trattinnickia.aspera",1
"7855","40","Trema.micrantha",0
"7856","40","Trichanthera.gigantea",0
"7857","40","Trichilia.pallida",2
"7858","40","Trichilia.tuberculata",97
"7859","40","Trichospermum.galeottii",0
"7860","40","Triplaris.cumingiana",5
"7861","40","Trophis.caucana",0
"7862","40","Trophis.racemosa",1
"7863","40","Turpinia.occidentalis",1
"7864","40","Unonopsis.pittieri",0
"7865","40","Virola.multiflora",0
"7866","40","Virola.sebifera",11
"7867","40","Virola.surinamensis",1
"7868","40","Vismia.baccifera",0
"7869","40","Vochysia.ferruginea",0
"7870","40","Xylopia.macrantha",0
"7871","40","Zanthoxylum.ekmanii",0
"7872","40","Zanthoxylum.juniperinum",0
"7873","40","Zanthoxylum.panamense",0
"7874","40","Zanthoxylum.setulosum",0
"7875","40","Zuelania.guidonia",0
"7876","41","Abarema.macradenia",0
"7877","41","Vachellia.melanoceras",0
"7878","41","Acalypha.diversifolia",0
"7879","41","Acalypha.macrostachya",0
"7880","41","Adelia.triloba",0
"7881","41","Aegiphila.panamensis",1
"7882","41","Alchornea.costaricensis",11
"7883","41","Alchornea.latifolia",0
"7884","41","Alibertia.edulis",0
"7885","41","Allophylus.psilospermus",0
"7886","41","Alseis.blackiana",13
"7887","41","Amaioua.corymbosa",0
"7888","41","Anacardium.excelsum",2
"7889","41","Andira.inermis",1
"7890","41","Annona.spraguei",0
"7891","41","Apeiba.glabra",2
"7892","41","Apeiba.tibourbou",0
